Record Length,Analog:2500
-2.1920000000E-06,-1.722917E+00
-2.1900000000E-06,-1.728125E+00
-2.1880000000E-06,-1.735417E+00
-2.1860000000E-06,-1.742708E+00
-2.1840000000E-06,-1.748958E+00
-2.1820000000E-06,-1.755208E+00
-2.1800000000E-06,-1.762500E+00
-2.1780000000E-06,-1.765625E+00
-2.1760000000E-06,-1.773958E+00
-2.1740000000E-06,-1.784375E+00
-2.1720000000E-06,-1.787500E+00
-2.1700000000E-06,-1.794792E+00
-2.1680000000E-06,-1.803125E+00
-2.1660000000E-06,-1.810417E+00
-2.1640000000E-06,-1.816667E+00
-2.1620000000E-06,-1.821875E+00
-2.1600000000E-06,-1.832292E+00
-2.1580000000E-06,-1.841667E+00
-2.1560000000E-06,-1.845833E+00
-2.1540000000E-06,-1.854167E+00
-2.1520000000E-06,-1.861458E+00
-2.1500000000E-06,-1.870833E+00
-2.1480000000E-06,-1.877083E+00
-2.1460000000E-06,-1.883333E+00
-2.1440000000E-06,-1.892708E+00
-2.1420000000E-06,-1.900000E+00
-2.1400000000E-06,-1.906250E+00
-2.1380000000E-06,-1.911458E+00
-2.1360000000E-06,-1.920833E+00
-2.1340000000E-06,-1.929167E+00
-2.1320000000E-06,-1.936458E+00
-2.1300000000E-06,-1.942708E+00
-2.1280000000E-06,-1.956250E+00
-2.1260000000E-06,-1.960417E+00
-2.1240000000E-06,-1.965625E+00
-2.1220000000E-06,-1.977083E+00
-2.1200000000E-06,-1.985417E+00
-2.1180000000E-06,-1.992708E+00
-2.1160000000E-06,-1.998958E+00
-2.1140000000E-06,-2.008333E+00
-2.1120000000E-06,-2.013542E+00
-2.1100000000E-06,-2.021875E+00
-2.1080000000E-06,-2.033333E+00
-2.1060000000E-06,-2.038542E+00
-2.1040000000E-06,-2.048958E+00
-2.1020000000E-06,-2.055208E+00
-2.1000000000E-06,-2.061458E+00
-2.0980000000E-06,-2.071875E+00
-2.0960000000E-06,-2.079167E+00
-2.0940000000E-06,-2.086458E+00
-2.0920000000E-06,-2.095833E+00
-2.0900000000E-06,-2.102083E+00
-2.0880000000E-06,-2.111458E+00
-2.0860000000E-06,-2.123958E+00
-2.0840000000E-06,-2.130208E+00
-2.0820000000E-06,-2.137500E+00
-2.0800000000E-06,-2.148958E+00
-2.0780000000E-06,-2.155208E+00
-2.0760000000E-06,-2.164583E+00
-2.0740000000E-06,-2.173958E+00
-2.0720000000E-06,-2.181250E+00
-2.0700000000E-06,-2.190625E+00
-2.0680000000E-06,-2.198958E+00
-2.0660000000E-06,-2.208333E+00
-2.0640000000E-06,-2.214583E+00
-2.0620000000E-06,-2.223958E+00
-2.0600000000E-06,-2.235417E+00
-2.0580000000E-06,-2.243750E+00
-2.0560000000E-06,-2.252083E+00
-2.0540000000E-06,-2.259375E+00
-2.0520000000E-06,-2.268750E+00
-2.0500000000E-06,-2.271875E+00
-2.0480000000E-06,-2.291667E+00
-2.0460000000E-06,-2.294792E+00
-2.0440000000E-06,-2.297917E+00
-2.0420000000E-06,-2.307292E+00
-2.0400000000E-06,-2.295833E+00
-2.0380000000E-06,-2.319792E+00
-2.0360000000E-06,-2.414583E+00
-2.0340000000E-06,-2.246875E+00
-2.0320000000E-06,-2.356250E+00
-2.0300000000E-06,-2.368750E+00
-2.0280000000E-06,-2.317708E+00
-2.0260000000E-06,-2.446875E+00
-2.0240000000E-06,-2.291667E+00
-2.0220000000E-06,-2.447917E+00
-2.0200000000E-06,-2.365625E+00
-2.0180000000E-06,-2.435417E+00
-2.0160000000E-06,-2.372917E+00
-2.0140000000E-06,-2.444792E+00
-2.0120000000E-06,-2.406250E+00
-2.0100000000E-06,-2.441667E+00
-2.0080000000E-06,-2.432292E+00
-2.0060000000E-06,-2.447917E+00
-2.0040000000E-06,-2.454167E+00
-2.0020000000E-06,-2.457292E+00
-2.0000000000E-06,-2.467708E+00
-1.9980000000E-06,-2.463542E+00
-1.9960000000E-06,-2.484375E+00
-1.9940000000E-06,-2.477083E+00
-1.9920000000E-06,-2.494792E+00
-1.9900000000E-06,-2.472917E+00
-1.9880000000E-06,-2.496875E+00
-1.9860000000E-06,-2.486458E+00
-1.9840000000E-06,-2.503125E+00
-1.9820000000E-06,-2.482292E+00
-1.9800000000E-06,-2.497917E+00
-1.9780000000E-06,-2.492708E+00
-1.9760000000E-06,-2.489583E+00
-1.9740000000E-06,-2.475000E+00
-1.9720000000E-06,-2.481250E+00
-1.9700000000E-06,-2.484375E+00
-1.9680000000E-06,-2.470833E+00
-1.9660000000E-06,-2.464583E+00
-1.9640000000E-06,-2.456250E+00
-1.9620000000E-06,-2.459375E+00
-1.9600000000E-06,-2.443750E+00
-1.9580000000E-06,-2.436458E+00
-1.9560000000E-06,-2.422917E+00
-1.9540000000E-06,-2.425000E+00
-1.9520000000E-06,-2.411458E+00
-1.9500000000E-06,-2.403125E+00
-1.9480000000E-06,-2.387500E+00
-1.9460000000E-06,-2.385417E+00
-1.9440000000E-06,-2.372917E+00
-1.9420000000E-06,-2.360417E+00
-1.9400000000E-06,-2.344792E+00
-1.9380000000E-06,-2.336458E+00
-1.9360000000E-06,-2.329167E+00
-1.9340000000E-06,-2.315625E+00
-1.9320000000E-06,-2.298958E+00
-1.9300000000E-06,-2.288542E+00
-1.9280000000E-06,-2.278125E+00
-1.9260000000E-06,-2.264583E+00
-1.9240000000E-06,-2.251042E+00
-1.9220000000E-06,-2.233333E+00
-1.9200000000E-06,-2.226042E+00
-1.9180000000E-06,-2.212500E+00
-1.9160000000E-06,-2.197917E+00
-1.9140000000E-06,-2.183333E+00
-1.9120000000E-06,-2.171875E+00
-1.9100000000E-06,-2.157292E+00
-1.9080000000E-06,-2.138542E+00
-1.9060000000E-06,-2.123958E+00
-1.9040000000E-06,-2.111458E+00
-1.9020000000E-06,-2.100000E+00
-1.9000000000E-06,-2.081250E+00
-1.8980000000E-06,-2.066667E+00
-1.8960000000E-06,-2.052083E+00
-1.8940000000E-06,-2.041667E+00
-1.8920000000E-06,-2.025000E+00
-1.8900000000E-06,-2.006250E+00
-1.8880000000E-06,-1.991667E+00
-1.8860000000E-06,-1.981250E+00
-1.8840000000E-06,-1.967708E+00
-1.8820000000E-06,-1.946875E+00
-1.8800000000E-06,-1.933333E+00
-1.8780000000E-06,-1.920833E+00
-1.8760000000E-06,-1.907292E+00
-1.8740000000E-06,-1.890625E+00
-1.8720000000E-06,-1.875000E+00
-1.8700000000E-06,-1.861458E+00
-1.8680000000E-06,-1.847917E+00
-1.8660000000E-06,-1.831250E+00
-1.8640000000E-06,-1.809375E+00
-1.8620000000E-06,-1.798958E+00
-1.8600000000E-06,-1.784375E+00
-1.8580000000E-06,-1.767708E+00
-1.8560000000E-06,-1.751042E+00
-1.8540000000E-06,-1.734375E+00
-1.8520000000E-06,-1.721875E+00
-1.8500000000E-06,-1.703125E+00
-1.8480000000E-06,-1.685417E+00
-1.8460000000E-06,-1.671875E+00
-1.8440000000E-06,-1.658333E+00
-1.8420000000E-06,-1.644792E+00
-1.8400000000E-06,-1.623958E+00
-1.8380000000E-06,-1.606250E+00
-1.8360000000E-06,-1.596875E+00
-1.8340000000E-06,-1.581250E+00
-1.8320000000E-06,-1.560417E+00
-1.8300000000E-06,-1.544792E+00
-1.8280000000E-06,-1.529167E+00
-1.8260000000E-06,-1.517708E+00
-1.8240000000E-06,-1.502083E+00
-1.8220000000E-06,-1.482292E+00
-1.8200000000E-06,-1.467708E+00
-1.8180000000E-06,-1.454167E+00
-1.8160000000E-06,-1.439583E+00
-1.8140000000E-06,-1.416667E+00
-1.8120000000E-06,-1.403125E+00
-1.8100000000E-06,-1.386458E+00
-1.8080000000E-06,-1.370833E+00
-1.8060000000E-06,-1.353125E+00
-1.8040000000E-06,-1.334375E+00
-1.8020000000E-06,-1.321875E+00
-1.8000000000E-06,-1.307292E+00
-1.7980000000E-06,-1.287500E+00
-1.7960000000E-06,-1.269792E+00
-1.7940000000E-06,-1.263542E+00
-1.7920000000E-06,-1.238542E+00
-1.7900000000E-06,-1.216667E+00
-1.7880000000E-06,-1.212500E+00
-1.7860000000E-06,-1.191667E+00
-1.7840000000E-06,-1.165625E+00
-1.7820000000E-06,-1.158333E+00
-1.7800000000E-06,-1.141667E+00
-1.7780000000E-06,-1.184375E+00
-1.7760000000E-06,-1.148958E+00
-1.7740000000E-06,-1.066667E+00
-1.7720000000E-06,-1.090625E+00
-1.7700000000E-06,-1.072917E+00
-1.7680000000E-06,-1.069792E+00
-1.7660000000E-06,-1.034375E+00
-1.7640000000E-06,-1.011458E+00
-1.7620000000E-06,-1.004167E+00
-1.7600000000E-06,-9.979167E-01
-1.7580000000E-06,-9.875000E-01
-1.7560000000E-06,-9.562500E-01
-1.7540000000E-06,-9.395833E-01
-1.7520000000E-06,-9.291667E-01
-1.7500000000E-06,-9.135417E-01
-1.7480000000E-06,-8.989583E-01
-1.7460000000E-06,-8.833333E-01
-1.7440000000E-06,-8.760417E-01
-1.7420000000E-06,-8.604167E-01
-1.7400000000E-06,-8.406250E-01
-1.7380000000E-06,-8.197916E-01
-1.7360000000E-06,-8.187500E-01
-1.7340000000E-06,-8.145833E-01
-1.7320000000E-06,-7.947916E-01
-1.7300000000E-06,-7.750000E-01
-1.7280000000E-06,-7.697917E-01
-1.7260000000E-06,-7.666667E-01
-1.7240000000E-06,-7.520834E-01
-1.7220000000E-06,-7.427083E-01
-1.7200000000E-06,-7.364583E-01
-1.7180000000E-06,-7.343750E-01
-1.7160000000E-06,-7.218750E-01
-1.7140000000E-06,-7.135416E-01
-1.7120000000E-06,-7.114583E-01
-1.7100000000E-06,-7.166666E-01
-1.7080000000E-06,-7.114583E-01
-1.7060000000E-06,-7.000000E-01
-1.7040000000E-06,-7.010417E-01
-1.7020000000E-06,-7.083333E-01
-1.7000000000E-06,-7.072917E-01
-1.6980000000E-06,-7.020833E-01
-1.6960000000E-06,-6.989583E-01
-1.6940000000E-06,-7.062500E-01
-1.6920000000E-06,-7.135416E-01
-1.6900000000E-06,-7.125000E-01
-1.6880000000E-06,-7.093750E-01
-1.6860000000E-06,-7.166666E-01
-1.6840000000E-06,-7.270833E-01
-1.6820000000E-06,-7.250000E-01
-1.6800000000E-06,-7.270833E-01
-1.6780000000E-06,-7.354167E-01
-1.6760000000E-06,-7.458333E-01
-1.6740000000E-06,-7.500000E-01
-1.6720000000E-06,-7.500000E-01
-1.6700000000E-06,-7.572917E-01
-1.6680000000E-06,-7.718750E-01
-1.6660000000E-06,-7.781250E-01
-1.6640000000E-06,-7.802083E-01
-1.6620000000E-06,-7.895833E-01
-1.6600000000E-06,-8.000000E-01
-1.6580000000E-06,-8.104166E-01
-1.6560000000E-06,-8.114583E-01
-1.6540000000E-06,-8.187500E-01
-1.6520000000E-06,-8.312500E-01
-1.6500000000E-06,-8.364583E-01
-1.6480000000E-06,-8.447917E-01
-1.6460000000E-06,-8.500000E-01
-1.6440000000E-06,-8.614583E-01
-1.6420000000E-06,-8.718750E-01
-1.6400000000E-06,-8.770833E-01
-1.6380000000E-06,-8.812500E-01
-1.6360000000E-06,-8.927083E-01
-1.6340000000E-06,-9.062500E-01
-1.6320000000E-06,-9.104167E-01
-1.6300000000E-06,-9.135417E-01
-1.6280000000E-06,-9.229167E-01
-1.6260000000E-06,-9.354167E-01
-1.6240000000E-06,-9.437500E-01
-1.6220000000E-06,-9.479166E-01
-1.6200000000E-06,-9.593750E-01
-1.6180000000E-06,-9.687500E-01
-1.6160000000E-06,-9.802084E-01
-1.6140000000E-06,-9.843750E-01
-1.6120000000E-06,-9.906250E-01
-1.6100000000E-06,-1.002083E+00
-1.6080000000E-06,-1.011458E+00
-1.6060000000E-06,-1.016667E+00
-1.6040000000E-06,-1.028125E+00
-1.6020000000E-06,-1.037500E+00
-1.6000000000E-06,-1.048958E+00
-1.5980000000E-06,-1.054167E+00
-1.5960000000E-06,-1.055208E+00
-1.5940000000E-06,-1.069792E+00
-1.5920000000E-06,-1.081250E+00
-1.5900000000E-06,-1.088542E+00
-1.5880000000E-06,-1.091667E+00
-1.5860000000E-06,-1.104167E+00
-1.5840000000E-06,-1.115625E+00
-1.5820000000E-06,-1.122917E+00
-1.5800000000E-06,-1.127083E+00
-1.5780000000E-06,-1.137500E+00
-1.5760000000E-06,-1.150000E+00
-1.5740000000E-06,-1.158333E+00
-1.5720000000E-06,-1.161458E+00
-1.5700000000E-06,-1.170833E+00
-1.5680000000E-06,-1.183333E+00
-1.5660000000E-06,-1.189583E+00
-1.5640000000E-06,-1.196875E+00
-1.5620000000E-06,-1.205208E+00
-1.5600000000E-06,-1.214583E+00
-1.5580000000E-06,-1.223958E+00
-1.5560000000E-06,-1.231250E+00
-1.5540000000E-06,-1.235417E+00
-1.5520000000E-06,-1.246875E+00
-1.5500000000E-06,-1.252083E+00
-1.5480000000E-06,-1.264583E+00
-1.5460000000E-06,-1.272917E+00
-1.5440000000E-06,-1.280208E+00
-1.5420000000E-06,-1.284375E+00
-1.5400000000E-06,-1.296875E+00
-1.5380000000E-06,-1.340625E+00
-1.5360000000E-06,-1.310417E+00
-1.5340000000E-06,-1.279167E+00
-1.5320000000E-06,-1.411458E+00
-1.5300000000E-06,-1.269792E+00
-1.5280000000E-06,-1.368750E+00
-1.5260000000E-06,-1.344792E+00
-1.5240000000E-06,-1.348958E+00
-1.5220000000E-06,-1.389583E+00
-1.5200000000E-06,-1.369792E+00
-1.5180000000E-06,-1.390625E+00
-1.5160000000E-06,-1.382292E+00
-1.5140000000E-06,-1.407292E+00
-1.5120000000E-06,-1.383333E+00
-1.5100000000E-06,-1.442708E+00
-1.5080000000E-06,-1.409375E+00
-1.5060000000E-06,-1.428125E+00
-1.5040000000E-06,-1.421875E+00
-1.5020000000E-06,-1.453125E+00
-1.5000000000E-06,-1.442708E+00
-1.4980000000E-06,-1.452083E+00
-1.4960000000E-06,-1.461458E+00
-1.4940000000E-06,-1.462500E+00
-1.4920000000E-06,-1.479167E+00
-1.4900000000E-06,-1.470833E+00
-1.4880000000E-06,-1.484375E+00
-1.4860000000E-06,-1.486458E+00
-1.4840000000E-06,-1.498958E+00
-1.4820000000E-06,-1.490625E+00
-1.4800000000E-06,-1.500000E+00
-1.4780000000E-06,-1.508333E+00
-1.4760000000E-06,-1.507292E+00
-1.4740000000E-06,-1.514583E+00
-1.4720000000E-06,-1.519792E+00
-1.4700000000E-06,-1.522917E+00
-1.4680000000E-06,-1.519792E+00
-1.4660000000E-06,-1.526042E+00
-1.4640000000E-06,-1.529167E+00
-1.4620000000E-06,-1.536458E+00
-1.4600000000E-06,-1.531250E+00
-1.4580000000E-06,-1.540625E+00
-1.4560000000E-06,-1.540625E+00
-1.4540000000E-06,-1.543750E+00
-1.4520000000E-06,-1.544792E+00
-1.4500000000E-06,-1.547917E+00
-1.4480000000E-06,-1.552083E+00
-1.4460000000E-06,-1.552083E+00
-1.4440000000E-06,-1.553125E+00
-1.4420000000E-06,-1.554167E+00
-1.4400000000E-06,-1.560417E+00
-1.4380000000E-06,-1.561458E+00
-1.4360000000E-06,-1.562500E+00
-1.4340000000E-06,-1.563542E+00
-1.4320000000E-06,-1.568750E+00
-1.4300000000E-06,-1.566667E+00
-1.4280000000E-06,-1.566667E+00
-1.4260000000E-06,-1.570833E+00
-1.4240000000E-06,-1.572917E+00
-1.4220000000E-06,-1.573958E+00
-1.4200000000E-06,-1.575000E+00
-1.4180000000E-06,-1.575000E+00
-1.4160000000E-06,-1.577083E+00
-1.4140000000E-06,-1.582292E+00
-1.4120000000E-06,-1.581250E+00
-1.4100000000E-06,-1.581250E+00
-1.4080000000E-06,-1.580208E+00
-1.4060000000E-06,-1.583333E+00
-1.4040000000E-06,-1.582292E+00
-1.4020000000E-06,-1.580208E+00
-1.4000000000E-06,-1.586458E+00
-1.3980000000E-06,-1.585417E+00
-1.3960000000E-06,-1.583333E+00
-1.3940000000E-06,-1.585417E+00
-1.3920000000E-06,-1.587500E+00
-1.3900000000E-06,-1.588542E+00
-1.3880000000E-06,-1.587500E+00
-1.3860000000E-06,-1.587500E+00
-1.3840000000E-06,-1.590625E+00
-1.3820000000E-06,-1.588542E+00
-1.3800000000E-06,-1.590625E+00
-1.3780000000E-06,-1.590625E+00
-1.3760000000E-06,-1.591667E+00
-1.3740000000E-06,-1.591667E+00
-1.3720000000E-06,-1.592708E+00
-1.3700000000E-06,-1.591667E+00
-1.3680000000E-06,-1.593750E+00
-1.3660000000E-06,-1.595833E+00
-1.3640000000E-06,-1.593750E+00
-1.3620000000E-06,-1.595833E+00
-1.3600000000E-06,-1.595833E+00
-1.3580000000E-06,-1.597917E+00
-1.3560000000E-06,-1.596875E+00
-1.3540000000E-06,-1.596875E+00
-1.3520000000E-06,-1.595833E+00
-1.3500000000E-06,-1.596875E+00
-1.3480000000E-06,-1.597917E+00
-1.3460000000E-06,-1.598958E+00
-1.3440000000E-06,-1.597917E+00
-1.3420000000E-06,-1.600000E+00
-1.3400000000E-06,-1.597917E+00
-1.3380000000E-06,-1.594792E+00
-1.3360000000E-06,-1.600000E+00
-1.3340000000E-06,-1.600000E+00
-1.3320000000E-06,-1.600000E+00
-1.3300000000E-06,-1.600000E+00
-1.3280000000E-06,-1.598958E+00
-1.3260000000E-06,-1.597917E+00
-1.3240000000E-06,-1.602083E+00
-1.3220000000E-06,-1.600000E+00
-1.3200000000E-06,-1.598958E+00
-1.3180000000E-06,-1.600000E+00
-1.3160000000E-06,-1.600000E+00
-1.3140000000E-06,-1.601042E+00
-1.3120000000E-06,-1.601042E+00
-1.3100000000E-06,-1.601042E+00
-1.3080000000E-06,-1.601042E+00
-1.3060000000E-06,-1.605208E+00
-1.3040000000E-06,-1.603125E+00
-1.3020000000E-06,-1.603125E+00
-1.3000000000E-06,-1.605208E+00
-1.2980000000E-06,-1.602083E+00
-1.2960000000E-06,-1.605208E+00
-1.2940000000E-06,-1.606250E+00
-1.2920000000E-06,-1.609375E+00
-1.2900000000E-06,-1.604167E+00
-1.2880000000E-06,-1.606250E+00
-1.2860000000E-06,-1.609375E+00
-1.2840000000E-06,-1.610417E+00
-1.2820000000E-06,-1.600000E+00
-1.2800000000E-06,-1.639583E+00
-1.2780000000E-06,-1.643750E+00
-1.2760000000E-06,-1.558333E+00
-1.2740000000E-06,-1.622917E+00
-1.2720000000E-06,-1.621875E+00
-1.2700000000E-06,-1.627083E+00
-1.2680000000E-06,-1.625000E+00
-1.2660000000E-06,-1.601042E+00
-1.2640000000E-06,-1.621875E+00
-1.2620000000E-06,-1.628125E+00
-1.2600000000E-06,-1.617708E+00
-1.2580000000E-06,-1.633333E+00
-1.2560000000E-06,-1.627083E+00
-1.2540000000E-06,-1.609375E+00
-1.2520000000E-06,-1.628125E+00
-1.2500000000E-06,-1.641667E+00
-1.2480000000E-06,-1.633333E+00
-1.2460000000E-06,-1.627083E+00
-1.2440000000E-06,-1.633333E+00
-1.2420000000E-06,-1.639583E+00
-1.2400000000E-06,-1.633333E+00
-1.2380000000E-06,-1.632292E+00
-1.2360000000E-06,-1.638542E+00
-1.2340000000E-06,-1.644792E+00
-1.2320000000E-06,-1.638542E+00
-1.2300000000E-06,-1.640625E+00
-1.2280000000E-06,-1.644792E+00
-1.2260000000E-06,-1.653125E+00
-1.2240000000E-06,-1.653125E+00
-1.2220000000E-06,-1.648958E+00
-1.2200000000E-06,-1.657292E+00
-1.2180000000E-06,-1.664583E+00
-1.2160000000E-06,-1.661458E+00
-1.2140000000E-06,-1.665625E+00
-1.2120000000E-06,-1.673958E+00
-1.2100000000E-06,-1.676042E+00
-1.2080000000E-06,-1.677083E+00
-1.2060000000E-06,-1.682292E+00
-1.2040000000E-06,-1.692708E+00
-1.2020000000E-06,-1.694792E+00
-1.2000000000E-06,-1.695833E+00
-1.1980000000E-06,-1.703125E+00
-1.1960000000E-06,-1.712500E+00
-1.1940000000E-06,-1.715625E+00
-1.1920000000E-06,-1.717708E+00
-1.1900000000E-06,-1.728125E+00
-1.1880000000E-06,-1.737500E+00
-1.1860000000E-06,-1.737500E+00
-1.1840000000E-06,-1.744792E+00
-1.1820000000E-06,-1.752083E+00
-1.1800000000E-06,-1.759375E+00
-1.1780000000E-06,-1.764583E+00
-1.1760000000E-06,-1.770833E+00
-1.1740000000E-06,-1.782292E+00
-1.1720000000E-06,-1.786458E+00
-1.1700000000E-06,-1.793750E+00
-1.1680000000E-06,-1.803125E+00
-1.1660000000E-06,-1.810417E+00
-1.1640000000E-06,-1.815625E+00
-1.1620000000E-06,-1.822917E+00
-1.1600000000E-06,-1.828125E+00
-1.1580000000E-06,-1.838542E+00
-1.1560000000E-06,-1.845833E+00
-1.1540000000E-06,-1.850000E+00
-1.1520000000E-06,-1.859375E+00
-1.1500000000E-06,-1.866667E+00
-1.1480000000E-06,-1.873958E+00
-1.1460000000E-06,-1.882292E+00
-1.1440000000E-06,-1.887500E+00
-1.1420000000E-06,-1.894792E+00
-1.1400000000E-06,-1.904167E+00
-1.1380000000E-06,-1.910417E+00
-1.1360000000E-06,-1.917708E+00
-1.1340000000E-06,-1.923958E+00
-1.1320000000E-06,-1.932292E+00
-1.1300000000E-06,-1.942708E+00
-1.1280000000E-06,-1.947917E+00
-1.1260000000E-06,-1.955208E+00
-1.1240000000E-06,-1.965625E+00
-1.1220000000E-06,-1.971875E+00
-1.1200000000E-06,-1.979167E+00
